gene,eds1,rgt1,lys14
YER159C,0.9929424109,0.8336225986,0.9516623847
YNL305C,0.3695073613,0.4285071621,0.1600697102
YKL005C,0.5414626968,0.4347131894,0.4201967703
YHR114W,0.7116223971,0.579688714,0.5600612146
YDR531W,0.5729060389,0.8616579209,0.04061929813
YIL083C,0.7431921818,0.6097017524,0.2239092313
YKL088W,0.1433143662,0.3912439327,0.3787695642
YGR277C,0.2708987927,0.2397321013,0.2358669062
YDR196C,0.1050392401,0.3444319901,0.3343823652
YML102W,0.8117383193,0.7800928154,0.7485094039
YDR423C,0.1433143662,0.3912439327,0.3787695642
YNL278W,0.8384916069,0.7097990696,0.03091010472
YGR134W,0.3110417306,0.547367742,0.5286273871
YFL028C,0.1812692469,0.01752309631,0.01752309631
YOR276W,0.2259286423,0.1367631223,0.4588613729
YKR036C,0.4850939927,0.3912439327,0.3787695642
YNL288W,0.7819808435,0.9340507599,0.9216408197
YER048C,0.8984261413,0.7842250624,0.422660027
YFL029C,0.3507162538,0.2940203166,0.2868236806
YPL048W,0.8186371288,0.3239959302,0.6661865182
YEL063C,0.1320651426,0.7305213579,0.3500559529
YKL007W,0.1666955518,0.6716371859,0.4056148779
YIL034C,0.4850939927,0.3912439327,0.3787695642
YPL111W,0.6827217124,0.8884721322,0.1156365764
YLR438W,0.8705555721,0.6801652929,0.8893502702
YML042W,0.8984261413,0.7842250624,0.763602217
YOR125C,0.4217957961,0.3444319901,0.3343823652
YMR280C,0.8186371288,0.6874832849,0.6661865182
YGR036C,0.1320651426,0.7305213579,0.7092232466
YPL178W,0.00832356457,0.4347131894,0.4201967703
YJR060W,0.08244725486,0.5125613615,0.4949475981
YGR140W,0.5729060389,0.8616579209,0.8437533081
YLR175W,0.6661298678,0.7842250624,0.422660027
YNL161W,0.1849963762,0.6375716589,0.6167800922
YJL209W,0.3507162538,0.2940203166,0.2868236806
YHL038C,0.6363629717,0.5125613615,0.4949475981
YPL215W,0.3068559769,0.7305213579,0.7092232466
YGR174C,0.0298826802,0.3912439327,0.08303083119
YBR120C,0.7963419089,0.09738105114,0.08555330195
YIL043C,0.009746209499,0.04822020401,0.2868236806
YDL069C,0.268508087,0.5125613615,0.4949475981
YDR197W,0.1050392401,0.3444319901,0.3343823652
YKL208W,0.6761716897,0.547367742,0.5286273871
YER168C,0.1567847533,0.242491951,0.2239092313
YLR220W,0.8719178751,0.7497639362,0.7286139071
YDR270W,0.6231164708,0.6270750735,0.5924615504
YKL011C,0.1433143662,0.3912439327,0.3787695642
YGR217W,0.183934911,0.4347131894,0.4201967703
YPR025C,0.7713059029,0.6375716589,0.6167800922
YGR150C,0.6363629717,0.5125613615,0.4949475981
YKR066C,0.9490794533,0.09318675046,0.3284799249
YAL021C,0.5414626968,0.4347131894,0.4201967703
YMR038C,0.1849963762,0.2697328049,0.6167800922
YIL142W,0.4217957961,0.3444319901,0.3343823652
YJL014W,0.1812692469,0.1812692469,0.1812692469
YDL143W,0.009746209499,0.2940203166,0.2868236806
YJR064W,0.6363629717,0.5125613615,0.4949475981
YDR188W,0.6055413408,0.972521869,0.7487242126
YJL111W,0.3940806323,0.6097017524,0.5893988544
YJL008C,0.183934911,0.4347131894,0.1041654578
YLR110C,0.6383111773,0.7676324656,0.7467114873
YLR390W-A,0.9282664882,0.827226294,0.08575083781
YBR131W,0.6363629717,0.162292408,0.4949475981
YLR307W,0.3940806323,0.6097017524,0.5893988544
YLR308W,0.8186371288,0.6874832849,0.6661865182
YDR182W,0.183934911,0.4347131894,0.4201967703
YCR002C,0.1433143662,0.3912439327,0.3787695642
YJR076C,0.1749806391,0.7676324656,0.7467114873
YHR107C,0.5414626968,0.4347131894,0.4201967703
YLR215C,0.3530293073,0.579688714,0.5600612146
YDL220C,0.4850939927,0.3912439327,0.3787695642
YFR028C,0.8150982127,0.6079151483,0.8541727331
YAR019C,0.1812692469,0.1812692469,0.1812692469
YKL022C,0.1812692469,0.1812692469,0.1812692469
YAL038W,0,0,0.8335112568
YGL116W,0.4850939927,0.3912439327,0.3787695642
YOR074C,0.07030004921,0.2940203166,0.2868236806
YHR166C,0.00832356457,0.4347131894,0.4201967703
YAL041W,0.5414626968,0.4347131894,0.4201967703
YLR310C,0.4850939927,0.3912439327,0.3787695642
YFR036W,0.07990869304,0.6964325865,0.8967290284
YBL084C,0.2708987927,0.2397321013,0.2358669062
YBR160W,0.6363629717,0.162292408,0.1499497928
YLR314C,0.5462884434,0.8510197329,0.5333754821
YOR257W,0.2708987927,0.2397321013,0.2358669062
YOL139C,0.08244725486,0.5125613615,0.4949475981
YDR054C,0.001906645907,0.712007503,0.6781331836
YDL165W,0.7116223971,0.579688714,0.5600612146
YDR168W,0.2708987927,0.2397321013,0.2358669062
YCR093W,0.6363629717,0.162292408,0.4949475981
YFL009W,0.3530293073,0.579688714,0.5600612146
YDR364C,0.6761716897,0.547367742,0.5286273871
YLR229C,0.4005026711,0.7842250624,0.763602217
YGL155W,0.06214360778,0.4750784503,0.4588613729
YLR103C,0.8186371288,0.3239959302,0.6661865182
YDL126C,0.8984261413,0.7842250624,0.422660027
YMR001C,0.2708987927,0.2397321013,0.2358669062
YCR094W,0.2708987927,0.2397321013,0.2358669062
YDL132W,0.1567847533,0.242491951,0.2239092313
YGL190C,0.7108731024,0.6964325865,0.8967290284
YJL194W,0.6937285927,0.9544658174,0.7840523284
YPL160W,0.4338974954,0.6375716589,0.6167800922
YDL017W,0.6363629717,0.5125613615,0.4949475981
YLR418C,0.4217957961,0.3444319901,0.3343823652
YJR057W,0.183934911,0.4347131894,0.4201967703
YDL164C,0.3507162538,0.2940203166,0.2868236806
YLR245C,0.2259286423,0.1367631223,0.4588613729
YGL003C,0.1050392401,0.3444319901,0.3343823652
YBR029C,0.5090043801,0.6874832849,0.6661865182
YMR213W,0.6363629717,0.5125613615,0.4949475981
YGL130W,0.5916605061,0.4750784503,0.4588613729
YER061C,0.4850939927,0.3912439327,0.3787695642
YMR168C,0.4850939927,0.3912439327,0.3787695642
YPL228W,0.4217957961,0.3444319901,0.3343823652
YOR112W,0.8186371288,0.6874832849,0.6661865182
YIL003W,0.6363629717,0.162292408,0.1499497928
YDR301W,0.7116223971,0.2153798361,0.5600612146
YLR115W,0.7963419089,0.6634514677,0.6423353921
YML036W,0.5414626968,0.4347131894,0.4201967703
YGL029W,0.1812692469,0.1812692469,0.1812692469
YCL064C,0.2446932826,0.6874832849,0.2999354191
YLR098C,0.5916605061,0.4750784503,0.4588613729
YGL206C,0.1124643163,0.7097990696,0.6884471144
YER164W,0.2259286423,0.4750784503,0.4588613729
YBR274W,0.2708987927,0.2397321013,0.2358669062
YPL008W,0.3530293073,0.2153798361,0.009913331354
YDR254W,0.1849963762,0.6375716589,0.6167800922
YJL049W,0.2708987927,0.2397321013,0.2358669062
YER026C,0.4850939927,0.3912439327,0.3787695642
YGR157W,0.1275434032,0.827226294,0.4908393222
YNL192W,0.8859395088,0.7676324656,0.3988890975
YBR038W,0.6383111773,0.7676324656,0.7467114873
YBR023C,0.6761716897,0.04637520254,0.174105034
YLR330W,0.002775626594,0.6097017524,0.2239092313
YJL099W,0.6761716897,0.547367742,0.5286273871
YHR142W,0.6466527857,0.8892277575,0.610872028
YER030W,0.4217957961,0.06761628143,0.3343823652
YDR267C,0.3110417306,0.547367742,0.5286273871
YHR122W,0.5414626968,0.4347131894,0.4201967703
YHR052W,0.2708987927,0.2397321013,0.2358669062
YMR198W,0.3382293806,0.7497639362,0.7286139071
YOR349W,0.99231875,0.9023843728,0.05495280816
YPL241C,0.1433143662,0.3912439327,0.3787695642
YMR138W,0.4217957961,0.3444319901,0.3343823652
YOR028C,0.3507162538,0.2940203166,0.2868236806
YEL061C,0.472258199,0.6634514677,0.6423353921
YPL014W,0.6466527857,0.8892277575,0.610872028
YGR207C,0.7116223971,0.579688714,0.5600612146
YOR356W,0.181825786,0.1389333069,0.5537095799
YLR346C,0.8186371288,0.6874832849,0.6661865182
YJL158C,0.04574619045,0.9972728537,0.3161688203
YNR001C,0.1050392401,0.3444319901,0.3343823652
YCR005C,0.07030004921,0.2940203166,0.2868236806
YPR001W,0.5462884434,0.8510197329,0.8325894105
YIL035C,0.5916605061,0.4750784503,0.4588613729
YOR061W,0.105192083,0.547367742,0.5286273871
YGL019W,0.4217957961,0.3444319901,0.3343823652
YOR039W,0.8186371288,0.6874832849,0.2999354191
YLR133W,0.009746209499,0.2940203166,0.2868236806
YBR135W,0.4217957961,0.3444319901,0.3343823652
YNL298W,0.04925592426,0.242491951,0.5893988544
YGR108W,0.5414626968,0.4347131894,0.4201967703
YPR119W,0.3229296019,0.5673700321,0.8325894105
YDL155W,0.4310518275,0.7996328369,0.193983082
YLR210W,0.1980089432,0.7842250624,0.422660027
YPR120C,0.1208149661,0.6454979126,0.1544867361
YGR109C,0.943112674,0.8510197329,0.8325894105
YGR167W,0.4217957961,0.3444319901,0.3343823652
YGR110W,0.8384916069,0.7097990696,0.6884471144
YLR117C,0.5916605061,0.4750784503,0.4588613729
YGL215W,0.6363629717,0.5125613615,0.4949475981
YMR199W,0.2830936378,0.1371081903,0.6276792013
YPL256C,0.1827419151,0.9509643434,0.1558456997
YAL040C,0.1507345612,0.4167664264,0.8893502702
YOR250C,0.04054456952,0.2397321013,0.2358669062
YMR012W,0.04925592426,0.6097017524,0.06124204682
YKL137W,0.04054456952,0.2397321013,0.2358669062
YBL059C-A,0.2708987927,0.2397321013,0.2358669062
YMR194C-B,0.1050392401,0.06761628143,0.3343823652
YBR109C,0.2259286423,0.4750784503,0.4588613729
YLR271W,0.5414626968,0.4347131894,0.4201967703
YFR014C,0.6761716897,0.547367742,0.5286273871
YOL016C,0.2446932826,0.6874832849,0.6661865182
YML057W,0.1320651426,0.7305213579,0.7092232466
YDL156W,0.5916605061,0.4750784503,0.4588613729
YOR093C,0.4850939927,0.08909538426,0.3787695642
YPR013C,0.6761716897,0.1885773421,0.04078577089
YLR003C,0.1433143662,0.08909538426,0.3787695642
YLR433C,0.1812692469,0.1812692469,0.1812692469
YKL190W,0.1300768262,0.2153798361,0.5600612146
YAL058W,0.1812692469,0.1812692469,0.1812692469
YDR357C,0.0702013856,6.826999684e-6,0.6457675424
YNL225C,0.3530293073,0.579688714,0.5600612146
YFR046C,0.1812692469,0.1812692469,0.1812692469
YBR155W,0.9282664882,0.5238749553,0.8078116248
YIL157C,0.002431219913,0.3444319901,0.3343823652
YPL189C-A,0.4610141658,0.09046946615,0.2115545115
YJL062W-A,0.5916605061,0.4750784503,0.4588613729
YLR218C,0.6363629717,0.5125613615,0.4949475981
YMR244C-A,0.9142226214,0.9387451485,0.410711751
Q0105,0.1812692469,0.1812692469,0.1812692469
YLL050C,0.4850939927,0.3912439327,0.3787695642
YGL223C,0.4850939927,0.3912439327,0.3787695642
YGR120C,0.1447342399,0.8395634928,0.5124140106
YER157W,0.472258199,0.29694577,0.6423353921
YPR105C,0.02782405493,0.1885773421,0.174105034
YNL051W,0.5916605061,0.4750784503,0.4588613729
YNL041C,0.6761716897,0.547367742,0.5286273871
YGL005C,0.3507162538,0.2940203166,0.2868236806
YML071C,0.1849963762,0.6375716589,0.2492161422
YER130C,0.9203276964,0.834249675,0.004601172852
YDL145C,0.3507162538,0.04822020401,0.2868236806
YBR003W,0.4217957961,0.3444319901,0.3343823652
YOL008W,0.2708987927,0.2397321013,0.2358669062
YLR290C,0.0445502669,0.4347131894,0.1041654578
YNR041C,0.2259286423,0.4750784503,0.1265590781
YOL096C,0.2708987927,0.2397321013,0.2358669062
YDR204W,0.4217957961,0.3444319901,0.3343823652
YML110C,0.7963419089,0.6634514677,0.6423353921
YGR255C,0.8306821126,0.8807096267,0.5924615504
YGL119W,0.5462884434,0.8510197329,0.8325894105
YLR201C,0.4850939927,0.3912439327,0.3787695642
YBL045C,0.002775626594,0.242491951,0.5893988544
YNL336W,0.3507162538,0.2940203166,0.2868236806
YNR075W,0.295341925,0.9471936141,0.9362949883
YBR203W,0.06939997936,1.410779248e-4,0.1600697102
YGL263W,0.443813388,0.7800928154,0.931743236
YBR302C,0.1812692469,0.1812692469,0.1812692469
YML132W,0.1812692469,0.1812692469,0.1812692469
YFL062W,0.2464617613,0.5010461496,0.4686707994
YJR161C,0.7713059029,0.6375716589,0.6167800922
YGR295C,0.9887780194,0.79188353,0.7608837454
YDL248W,0.8384916069,0.7097990696,0.6884471144
YHL048W,0.7713059029,0.6375716589,0.6167800922
YKL219W,0.5916605061,0.4750784503,0.4588613729
YOR316C,0.2708987927,0.2397321013,0.2358669062
Q0045,0.1812692469,0.1812692469,0.1812692469
YPL172C,0.3110417306,0.1885773421,0.5286273871
YPL132W,0.2143989348,0.6634514677,0.6423353921
YLR038C,0.2259286423,0.4750784503,0.4588613729
YGL191W,0.7963419089,0.29694577,0.2745990987
YML129C,0.5090043801,0.6874832849,0.2999354191
YER141W,0.07030004921,0.2940203166,0.2868236806
YJL003W,0.1300768262,0.579688714,0.5600612146
YLL009C,0.0298826802,0.3912439327,0.3787695642
YGR062C,0.5916605061,0.4750784503,0.4588613729
YLL018C-A,0.3229296019,0.5673700321,0.8325894105
Q0250,0.1812692469,0.1812692469,0.1812692469
YDR231C,0.3382293806,0.4030992672,0.7286139071
YHR116W,0.183934911,0.4347131894,0.1041654578
YDR119W-A,0.8186371288,0.6874832849,0.2999354191
Q0275,0.1812692469,0.1812692469,0.1812692469
YGL187C,0.2755986874,0.7097990696,0.6884471144
YNL052W,0.6761716897,0.1885773421,0.5286273871
YIL111W,0.1050392401,0.3444319901,0.3343823652
YHR051W,0.3507162538,0.2940203166,0.2868236806
YMR256C,0.2446932826,0.6874832849,0.6661865182
YLR395C,0.5414626968,0.4347131894,0.4201967703
YDL067C,0.07030004921,0.2940203166,0.2868236806
YKL179C,0.7116223971,0.579688714,0.1988188174
YOR303W,0.2708987927,0.2397321013,0.2358669062
YJR109C,0.2464617613,0.5010461496,0.02261037029
YGR247W,0.6383111773,0.4285071621,0.7467114873
YDR155C,0.3488755468,0.3173760626,0.5537095799
YHR057C,0.2259286423,0.1367631223,0.4588613729
YML078W,0.07030004921,0.2940203166,0.2868236806
YCR069W,0.037664172,0.579688714,0.5600612146
YDR304C,0.3507162538,0.04822020401,0.2868236806
YLR216C,0.6761716897,0.547367742,0.5286273871
YJR032W,0.268508087,0.5125613615,0.4949475981
YNR028W,0.4217957961,0.3444319901,0.3343823652
YJL172W,0.6363629717,0.5125613615,0.4949475981
YNL130C,0.01271151881,0.6097017524,0.5893988544
YOR100C,0.4610141658,0.5010461496,2.399145713e-4
YDL142C,0.2464617613,0.5010461496,0.7940796774
YDR223W,0.6231164708,0.3574368591,0.3217931514
YHR209W,0.4217957961,0.3444319901,0.3343823652
YGR189C,0.03423911927,0.6964325865,0.396096695
YGR218W,0.2446932826,0.3239959302,0.6661865182
YLR429W,0.8384916069,0.7097990696,0.32511844559999997
YHR146W,0.6363629717,0.5125613615,0.4949475981
YLR213C,0.3748397772,0.8715364711,0.8541727331
YOL063C,0.04054456952,0.2397321013,0.2358669062
YNL027W,0.7713059029,0.6375716589,0.2492161422
YLR241W,0.4850939927,0.3912439327,0.08303083119
YGL238W,0.1050392401,0.3444319901,0.3343823652
YNR010W,0.4217957961,0.06761628143,0.06344943288
YKL049C,0.105192083,0.1885773421,0.5286273871
YLR087C,0.268508087,0.5125613615,0.1499497928
YBR036C,0.1300768262,0.579688714,0.5600612146
YBR161W,0.7819808435,0.7547433545,0.9216408197
YMR025W,0.07030004921,0.2940203166,0.2868236806
YOL007C,0.268508087,0.5125613615,0.4949475981
YNL232W,0.6363629717,0.5125613615,0.4949475981
YCR086W,0.01970759906,0.5125613615,0.4949475981
YIL132C,0.5414626968,0.4347131894,0.4201967703
YMR048W,0.3507162538,0.2940203166,0.2868236806
YPL200W,0.2708987927,0.2397321013,0.2358669062
YDR179C,0.268508087,0.5125613615,0.4949475981
YLR380W,0.3310340556,0.9176368123,0.6781331836
YPR030W,0.7800347605,0.8510197329,0.8325894105
YIL169C,0.8186371288,0.3239959302,0.6661865182
YOL159C,0.5440298004,0.3507677798,0.6884471144
YBR042C,0.7116223971,0.579688714,0.5600612146
YIL036W,0.4217957961,0.3444319901,0.3343823652
YLR394W,0.1812692469,0.1812692469,0.1812692469
YDR256C,0.2708987927,0.2397321013,0.2358669062
YMR094W,0.0298826802,0.3912439327,0.3787695642
YMR078C,0.7431921818,0.6097017524,0.5893988544
YPL018W,0.00478512924,0.08909538426,0.3787695642
YLR381W,0.5414626968,0.4347131894,0.4201967703
YPR135W,0.4217957961,0.3444319901,0.3343823652
YHR191C,0.4217957961,0.3444319901,0.3343823652
YDR151C,0.3940806323,0.242491951,0.5893988544
YPL181W,0.6921923865,0.7996328369,0.7793665762
YKL139W,0.7431921818,0.6097017524,0.5893988544
YJL006C,0.6086983983,0.7497639362,0.3746686978
YML112W,0.6761716897,0.547367742,0.5286273871
YMR180C,0.5772708314,0.7305213579,0.7092232466
YHR109W,0.5916605061,0.4750784503,0.4588613729
YCR015C,0.5985268352,0.8715364711,0.8541727331
YBR291C,0.04054456952,0.2397321013,1.59938186e-8
YPR124W,0.6086983983,0.7497639362,0.7286139071
YHR175W,0.7963419089,0.6634514677,0.6423353921
YLR411W,0.4850939927,0.3912439327,0.3787695642
YCR054C,0.4850939927,0.08909538426,0.3787695642
YOL145C,0.009746209499,0.2940203166,0.2868236806
YLR286C,0.8561725403,0.7305213579,0.7092232466
YDR371W,2.394105202e-5,9.422231884e-10,0.5286273871
YGR088W,0.6905291239,0.4167664264,0.377657781
YMR264W,0.5090043801,0.6874832849,0.6661865182
YKL090W,0.6761716897,0.547367742,0.5286273871
YGL110C,0.3507162538,0.2940203166,0.2868236806
YML101C,0.4217957961,0.3444319901,0.3343823652
YOR042W,0.1567847533,0.6097017524,0.5893988544
YGR003W,0.2259286423,0.4750784503,0.003644149916
YHR053C,0.1812692469,0.1812692469,0.1812692469
YHR055C,0.1812692469,0.1812692469,0.1812692469
YGL166W,0.005888439842,0.09738105114,0.6423353921
YPL177C,0.5914373009,0.9661436805,0.3902542998
YPR158W,0.6661298678,0.7842250624,0.1767999021
YMR240C,0.443813388,0.9431329243,2.503975375e-5
YNL286W,0.3507162538,0.2940203166,0.2868236806
YNL155W,0.5090043801,0.6874832849,0.6661865182
YDR163W,0.3507162538,0.2940203166,0.2868236806
YDL209C,0.8186371288,0.6874832849,0.6661865182
YDR482C,0.3110417306,0.547367742,0.5286273871
YGR278W,0.2708987927,0.2397321013,0.2358669062
YGL128C,0.04054456952,0.2397321013,0.2358669062
YLR323C,0.5916605061,0.4750784503,0.4588613729
YNL245C,0.5414626968,0.4347131894,0.4201967703
YPL064C,0.3507162538,0.2940203166,0.2868236806
YGL027C,0.4850939927,0.3912439327,0.3787695642
YCR017C,0.8186371288,0.6874832849,0.6661865182
YKL096W,0.8701316032,0.9940790538,0.904610106
YKL096W-A,0.2708987927,0.2397321013,0.2358669062
YML054C,0.6363629717,0.5125613615,0.4949475981
YNL111C,0.6921923865,0.7996328369,0.7793665762
YJR048W,0.2830936378,0.6716371859,0.8335112568
YOR037W,0.04054456952,0.2397321013,0.03030494219
YAL039C,0.6252509051,0.98501279,0.750961161
YEL039C,0.1433143662,0.3912439327,0.3787695642
YBR112C,0.109712053,0.983860308,1.028238605e-9
YDL117W,0.08244725486,0.162292408,0.1499497928
YDR430C,0.7116223971,0.579688714,0.5600612146
YJL005W,0.3940806323,0.6097017524,0.2239092313
YAL012W,0.8561725403,0.7305213579,0.7092232466
YGR155W,0.7819808435,0.9340507599,0.7221029168
YOR065W,0.6661298678,0.7842250624,0.422660027
YKL087C,0.7982415669,0.8616579209,0.8437533081
YDR016C,0.6363629717,0.5125613615,0.4949475981
YKR083C,0.5916605061,0.4750784503,0.4588613729
YBR233W-A,0.5414626968,0.4347131894,0.4201967703
YDR320C-A,0.5916605061,0.1367631223,0.4588613729
YML070W,0.105192083,0.547367742,0.5286273871
YFL053W,0.268508087,9.334145883e-7,0.03211698456
YIR027C,0.6761716897,0.547367742,1.403682264e-5
YIR029W,0.183934911,0.4347131894,0.002387733817
YIR032C,0.183934911,0.4347131894,3.890335831e-10
YIR028W,0.6761716897,0.547367742,1.403682264e-5
YJR152W,0.268508087,0.5125613615,0.4949475981
YIR031C,0.6363629717,0.5125613615,0
YKR034W,0.1812692469,0.1812692469,0.1812692469
YIR023W,0.04054456952,0.2397321013,1.59938186e-8
YNL314W,0.3507162538,0.2940203166,0.2868236806
YGR113W,0.2708987927,0.2397321013,0.0026554912
YJR150C,0.07030004921,0.2940203166,0.2868236806
YJR151C,0.5916605061,0.4750784503,0.4588613729
YPL170W,0.430430884,0.9121854464,0.8916549583
YHR028C,0.0776206928,0.6634514677,0.2745990987
YJL149W,0.9182917528,0.7547433545,0.9216408197
YDR020C,0.4850939927,0.3912439327,0.3787695642
YML113W,0.7713059029,0.2697328049,0.6167800922
YGR092W,0.7392632285,0.5238749553,0.8078116248
YPR111W,0.5414626968,0.4347131894,0.4201967703
YDR052C,0.6383111773,0.7676324656,0.7467114873
YPL119C,0.3507162538,0.2940203166,0.2868236806
YDL031W,0.1433143662,0.3912439327,0.3787695642
YNL112W,0.3530293073,0.579688714,0.5600612146
YGL078C,0.2259286423,0.4750784503,0.4588613729
YOR046C,0.1433143662,0.3912439327,0.3787695642
YNR038W,0.3110417306,0.547367742,0.5286273871
YKR024C,0.1812692469,0.1812692469,0.1812692469
YHR169W,0.5916605061,0.4750784503,0.1265590781
YLR276C,0.4217957961,0.3444319901,0.3343823652
YKL149C,0.3068559769,0.3771631386,0.7092232466
YCL016C,0.008935745387,0.579688714,0.5600612146
YHR144C,0.3110417306,0.547367742,0.5286273871
YIR030C,0.1812692469,0.1812692469,0.1812692469
YOR180C,0.6921923865,0.7996328369,0.4459337252
YLR422W,0.5414626968,0.4347131894,0.4201967703
YLR128W,0.1050392401,0.3444319901,0.3343823652
YOL149W,0.183934911,0.4347131894,0.4201967703
YNL118C,0.2009916933,0.9235180951,0.9100431844
YLR361C,0.07030004921,0.2940203166,0.0457511164
YLR270W,0.183934911,0.4347131894,0.4201967703
YOR173W,0.8984261413,0.4533300161,0.763602217
YFR012W,0.7431921818,0.6097017524,0.2239092313
YKL046C,0.472258199,0.29694577,0.6423353921
YPL194W,0.4850939927,0.3912439327,0.3787695642
YER143W,0.4217957961,0.3444319901,0.3343823652
YFL061W,0.3507162538,0.2940203166,0.2868236806
YNL335W,0.6363629717,0.5125613615,0.4949475981
YOR163W,0.2259286423,0.4750784503,0.4588613729
YOL052C-A,0.9493403443,0.8616579209,0.8437533081
YMR173W,0.06258929565,0.6375716589,0.6167800922
YOR204W,0.1433143662,0.3912439327,0.3787695642
YHR019C,0.105192083,0.547367742,0.5286273871
YKL054C,0.1529505645,0.7497639362,0.7286139071
YFL001W,0.8561725403,0.7305213579,0.3500559529
YAL013W,0.3507162538,0.2940203166,0.2868236806
YBR201W,0.8186371288,0.6874832849,0.2999354191
YDR051C,0.3110417306,0.547367742,0.5286273871
YIL049W,0.472258199,0.6634514677,0.2745990987
YOR030W,0.01324523863,0.4750784503,0.4588613729
YMR238W,0.3110417306,0.547367742,0.5286273871
YDR411C,0.183934911,0.1122611296,0.4201967703
YOR236W,0.6086983983,0.7497639362,0.7286139071
